height-in-inches,team-code,weight-in-pounds,birth-country,height-in-centimeters,last-name,id,position-code,birth-city,headshot,first-name,season-id,birth-state-province,birth-date,weight-in-kilograms,sweater-number,shoots-catches,birth-year,birth-month
67,NYR,168,USA,170,Palazzari,8448081,R,Eveleth,https://assets.nhle.com/mugs/nhl/19431944/NYR/8448081.png,Aldo,19431944,Minnesota,1918-07-25,76,14,L,1918,JULY
71,NYR,150,CAN,180,Raleigh,8448243,C,Kenora,https://assets.nhle.com/mugs/nhl/19431944/NYR/8448243.png,Don,19431944,Ontario,1926-06-27,68,7,L,1926,JUNE
69,NYR,160,CAN,175,Sands,8448784,R,Fort William,https://assets.nhle.com/mugs/nhl/19431944/NYR/8448784.png,Charlie,19431944,Ontario,1911-03-23,73,5,R,1911,MARCH
70,NYR,190,CAN,178,Scherza,8448792,C,Brandon,https://assets.nhle.com/mugs/nhl/19431944/NYR/8448792.png,Chuck,19431944,Manitoba,1923-02-15,86,17,L,1923,FEBRUARY
66,NYR,160,CAN,168,Strobel,8449198,L,Regina,https://assets.nhle.com/mugs/nhl/19431944/NYR/8449198.png,Art,19431944,Saskatchewan,1922-11-28,73,10,L,1922,NOVEMBER
72,NYR,195,CAN,183,Lumley,8450019,G,Owen Sound,https://assets.nhle.com/mugs/nhl/19431944/NYR/8450019.png,Harry,19431944,Ontario,1926-11-11,88,1,L,1926,NOVEMBER
70,NYR,190,CAN,178,McAuley,8450027,G,Edmonton,https://assets.nhle.com/mugs/nhl/19431944/NYR/8450027.png,Ken,19431944,Alberta,1921-01-09,86,1,R,1921,JANUARY
69,NYR,170,CAN,175,Drummond,8445954,D,Toronto,https://assets.nhle.com/mugs/nhl/19441945/NYR/8445954.png,Jim,19441945,Ontario,1918-10-20,77,16,L,1918,OCTOBER
72,NYR,185,CAN,183,Labrie,8447270,D,Saint-Charles-de-Bellechasse,https://assets.nhle.com/mugs/nhl/19441945/NYR/8447270.png,Guy,19441945,Quebec,1920-08-11,84,20,L,1920,AUGUST
71,NYR,170,USA,180,Moe,8447878,D,Danvers,https://assets.nhle.com/mugs/nhl/19441945/NYR/8447878.png,Bill,19441945,Massachusetts,1916-10-02,77,21,L,1916,OCTOBER
72,NYR,170,CAN,183,Wharton,8449387,D,Winnipeg,https://assets.nhle.com/mugs/nhl/19441945/NYR/8449387.png,Len,19441945,Manitoba,1927-12-13,77,19,L,1927,DECEMBER
68,NYR,174,CAN,173,Atanas,8444983,R,Hamilton,https://assets.nhle.com/mugs/nhl/19441945/NYR/8444983.png,Walt,19441945,Ontario,1923-12-22,79,9,R,1923,DECEMBER
65,NYR,155,CAN,165,Cooper,8445542,R,New Liskeard,https://assets.nhle.com/mugs/nhl/19441945/NYR/8445542.png,Hal,19441945,Ontario,1915-08-29,70,10,R,1915,AUGUST
68,NYR,160,CAN,173,Hunt,8446968,R,Brantford,https://assets.nhle.com/mugs/nhl/19441945/NYR/8446968.png,Fred,19441945,Ontario,1918-01-17,73,5,R,1918,JANUARY
71,NYR,172,CAN,180,Ritson,8448343,L,Peace River,https://assets.nhle.com/mugs/nhl/19441945/NYR/8448343.png,Alex,19441945,Alberta,1922-03-07,78,19,L,1922,MARCH
71,NYR,160,CAN,180,Thurier,8449239,C,Granby,https://assets.nhle.com/mugs/nhl/19441945/NYR/8449239.png,Fred,19441945,Quebec,1916-01-11,73,14,R,1916,JANUARY
68,NYR,170,CAN,173,Stevenson,8450119,G,Regina,https://assets.nhle.com/mugs/nhl/19441945/NYR/8450119.png,Doug,19441945,Saskatchewan,1924-04-06,77,1,L,1924,APRIL
74,NYR,185,CAN,188,Laycoe,8447349,D,Sutherland,https://assets.nhle.com/mugs/nhl/19451946/NYR/8447349.png,Hal,19451946,Saskatchewan,1922-06-23,84,2,L,1922,JUNE
70,NYR,160,CAN,178,Brown,8445186,R,Brandon,https://assets.nhle.com/mugs/nhl/19451946/NYR/8445186.png,Hal,19451946,Manitoba,1920-09-14,73,16,L,1920,SEPTEMBER
73,NYR,172,CAN,185,Gardner,8446565,C,Transcona,https://assets.nhle.com/mugs/nhl/19451946/NYR/8446565.png,Cal,19451946,Manitoba,1924-10-30,78,17,L,1924,OCTOBER
68,NYR,160,CAN,173,Laprade,8447326,C,Port Arthur,https://assets.nhle.com/mugs/nhl/19451946/NYR/8447326.png,Edgar,19451946,Ontario,1919-10-10,73,10,R,1919,OCTOBER
67,NYR,160,CAN,170,Leswick,8447471,L,Humboldt,https://assets.nhle.com/mugs/nhl/19451946/NYR/8447471.png,Tony,19451946,Saskatchewan,1923-03-17,73,18,R,1923,MARCH
71,NYR,175,CAN,180,Russell,8448607,L,Winnipeg,https://assets.nhle.com/mugs/nhl/19451946/NYR/8448607.png,Church,19451946,Manitoba,1923-03-16,79,16,L,1923,MARCH
69,NYR,165,CAN,175,Trudell,8449267,R,Mariapolis,https://assets.nhle.com/mugs/nhl/19451946/NYR/8449267.png,Rene,19451946,Manitoba,1919-01-31,75,4,R,1919,JANUARY
71,NYR,190,CAN,180,Rayner,8450096,G,Sutherland,https://assets.nhle.com/mugs/nhl/19451946/NYR/8450096.png,Chuck,19451946,Saskatchewan,1920-08-11,86,1,L,1920,AUGUST
69,NYR,176,CAN,175,Bell,8445045,D,Regina,https://assets.nhle.com/mugs/nhl/19461947/NYR/8445045.png,Harry,19461947,Saskatchewan,1925-10-31,80,2,R,1925,OCTOBER
68,NYR,170,CAN,173,Lamirande,8447308,D,Shawinigan Falls,https://assets.nhle.com/mugs/nhl/19461947/NYR/8447308.png,Jean-Paul,19461947,Quebec,1924-08-21,77,16,R,1924,AUGUST
72,NYR,188,CAN,183,Lancien,8447317,D,Regina,https://assets.nhle.com/mugs/nhl/19461947/NYR/8447317.png,Jack,19461947,Saskatchewan,1923-06-14,85,16,L,1923,JUNE
68,NYR,170,CAN,173,Denis,8445869,R,Montréal,https://assets.nhle.com/mugs/nhl/19461947/NYR/8445869.png,Jean Paul,19461947,Quebec,1924-02-28,77,14,R,1924,FEBRUARY
72,NYR,175,CAN,183,Larson,8447331,R,Moose Jaw,https://assets.nhle.com/mugs/nhl/19461947/NYR/8447331.png,Norm,19461947,Saskatchewan,1920-10-13,79,19,R,1920,OCTOBER
71,NYR,185,CAN,180,Levandoski,8447472,R,Cobalt,https://assets.nhle.com/mugs/nhl/19461947/NYR/8447472.png,Joe,19461947,Ontario,1921-03-17,84,14,R,1921,MARCH
68,NYR,165,CAN,173,Read,8448256,C,Montréal,https://assets.nhle.com/mugs/nhl/19461947/NYR/8448256.png,Mel,19461947,Quebec,1924-04-10,75,5,L,1924,APRIL
70,NYR,165,CAN,178,White,8449391,C,Cape Tormentine,https://assets.nhle.com/mugs/nhl/19461947/NYR/8449391.png,Sherman,19461947,New Brunswick,1923-05-12,75,19,L,1923,MAY
68,NYR,180,CAN,173,Eddolls,8445999,D,Lachine,https://assets.nhle.com/mugs/nhl/19471948/NYR/8445999.png,Frank,19471948,Quebec,1921-07-05,82,2,L,1921,JULY
70,NYR,175,CAN,178,Shero,8449015,D,Winnipeg,https://assets.nhle.com/mugs/nhl/19471948/NYR/8449015.png,Fred,19471948,Manitoba,1925-10-23,79,3,L,1925,OCTOBER
72,NYR,173,CAN,183,Anslow,8444953,L,Pembroke,https://assets.nhle.com/mugs/nhl/19471948/NYR/8444953.png,Hub,19471948,Ontario,1926-03-23,78,15,L,1926,MARCH
66,NYR,162,CAN,168,Davies,8445849,C,Bowmanville,https://assets.nhle.com/mugs/nhl/19471948/NYR/8445849.png,Buck,19471948,Ontario,1922-08-10,73,8,L,1922,AUGUST
67,NYR,170,CAN,170,Fisher,8446301,R,Regina,https://assets.nhle.com/mugs/nhl/19471948/NYR/8446301.png,Dunc,19471948,Saskatchewan,1927-08-30,77,12,R,1927,AUGUST
70,NYR,165,CAN,178,Juckes,8447124,L,Hamiota,https://assets.nhle.com/mugs/nhl/19471948/NYR/8447124.png,Bing,19471948,Manitoba,1926-06-14,75,16,L,1926,JUNE
67,NYR,165,CAN,170,Kullman,8447249,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19471948/NYR/8447249.png,Eddie,19471948,Manitoba,1923-12-12,75,19,R,1923,DECEMBER
66,NYR,150,CAN,168,Kwong,8447254,R,Vernon,https://assets.nhle.com/mugs/nhl/19471948/NYR/8447254.png,Larry,19471948,British Columbia,1923-06-17,68,8,R,1923,JUNE
73,NYR,183,CAN,185,Mickoski,8447854,L,Winnipeg,https://assets.nhle.com/mugs/nhl/19471948/NYR/8447854.png,Nick,19471948,Manitoba,1927-12-07,83,11,L,1927,DECEMBER
68,NYR,142,CAN,173,O'Connor,8448042,C,Montréal,https://assets.nhle.com/mugs/nhl/19471948/NYR/8448042.png,Buddy,19471948,Quebec,1916-06-21,64,5,R,1916,JUNE
71,NYR,174,CAN,180,Perreault,8448132,L,Chambly,https://assets.nhle.com/mugs/nhl/19471948/NYR/8448132.png,Fern,19471948,Quebec,1927-03-31,79,3,L,1927,MARCH
68,NYR,170,CAN,173,Rowe,8448585,L,Toronto,https://assets.nhle.com/mugs/nhl/19471948/NYR/8448585.png,Ronnie,19471948,Ontario,1923-11-30,77,15,L,1923,NOVEMBER
71,NYR,195,CAN,180,Slowinski,8449054,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19471948/NYR/8449054.png,Ed,19471948,Manitoba,1922-11-18,88,20,R,1922,NOVEMBER
69,NYR,150,CAN,175,Taylor,8449216,C,Winnipeg,https://assets.nhle.com/mugs/nhl/19471948/NYR/8449216.png,Billy,19471948,Manitoba,1919-05-03,68,15,R,1919,MAY
71,NYR,160,CAN,180,Decourcy,8449864,G,Toronto,https://assets.nhle.com/mugs/nhl/19471948/NYR/8449864.png,Bob,19471948,Ontario,1927-06-12,73,1,R,1927,JUNE
72,NYR,185,GBR,183,Evans,8446173,D,Morriston,https://assets.nhle.com/mugs/nhl/19481949/NYR/8446173.png,Jack,19481949,,1928-04-21,84,5,L,1928,APRIL
68,NYR,187,CAN,173,Morris,8447893,D,Toronto,https://assets.nhle.com/mugs/nhl/19481949/NYR/8447893.png,Moe,19481949,Ontario,1921-01-03,85,8,L,1921,JANUARY
73,NYR,170,CAN,185,Stanley,8449155,D,Timmins,https://assets.nhle.com/mugs/nhl/19481949/NYR/8449155.png,Allan,19481949,Ontario,1926-03-01,77,8,L,1926,MARCH
71,NYR,180,CAN,180,Stanowski,8449157,D,Winnipeg,https://assets.nhle.com/mugs/nhl/19481949/NYR/8449157.png,Wally,19481949,Manitoba,1919-04-28,82,4,L,1919,APRIL
74,NYR,180,CAN,188,Albright,8444867,C,Winnipeg,https://assets.nhle.com/mugs/nhl/19481949/NYR/8444867.png,Clint,19481949,Manitoba,1926-02-28,82,15,L,1926,FEBRUARY
69,NYR,172,CAN,175,Buchanan,8445237,C,Bout-de-L'Isle,https://assets.nhle.com/mugs/nhl/19481949/NYR/8445237.png,Bucky,19481949,Quebec,1922-12-28,78,19,R,1922,DECEMBER
70,NYR,160,CAN,178,Delory,8445864,L,Toronto,https://assets.nhle.com/mugs/nhl/19481949/NYR/8445864.png,Val,19481949,Ontario,1927-02-14,73,16,L,1927,FEBRUARY
69,NYR,154,CAN,175,Gordon,8446615,L,Winnipeg,https://assets.nhle.com/mugs/nhl/19481949/NYR/8446615.png,Jack,19481949,Manitoba,1928-03-03,70,16,R,1928,MARCH
72,NYR,175,CAN,183,Kaleta,8447131,L,Canmore,https://assets.nhle.com/mugs/nhl/19481949/NYR/8447131.png,Alex,19481949,Alberta,1919-11-29,79,17,L,1919,NOVEMBER
72,NYR,185,FIN,183,Lund,8447526,R,Karijoki,https://assets.nhle.com/mugs/nhl/19481949/NYR/8447526.png,Pentti,19481949,,1925-12-06,84,9,R,1925,DECEMBER
71,NYR,180,CAN,180,Manson,8447603,L,St. Boniface,https://assets.nhle.com/mugs/nhl/19481949/NYR/8447603.png,Ray,19481949,Manitoba,1926-12-03,82,19,L,1926,DECEMBER
73,NYR,175,CAN,185,Staley,8449147,C,Regina,https://assets.nhle.com/mugs/nhl/19481949/NYR/8449147.png,Red,19481949,Saskatchewan,1928-09-21,79,16,R,1928,SEPTEMBER
68,NYR,180,CAN,173,Trainor,8449252,L,Charlottetown,https://assets.nhle.com/mugs/nhl/19481949/NYR/8449252.png,Wes,19481949,Prince Edward Island,1922-09-11,82,14,R,1922,SEPTEMBER
66,NYR,145,CAN,168,Francis,8449922,G,North Battleford,https://assets.nhle.com/mugs/nhl/19481949/NYR/8449922.png,Emile,19481949,Saskatchewan,1926-09-13,66,1,L,1926,SEPTEMBER
70,NYR,195,CAN,178,Egan,8446135,D,Blackie,https://assets.nhle.com/mugs/nhl/19491950/NYR/8446135.png,Pat,19491950,Alberta,1918-04-25,88,6,R,1918,APRIL
73,NYR,202,CAN,185,Kyle,8447257,D,Dysart,https://assets.nhle.com/mugs/nhl/19491950/NYR/8447257.png,Gus,19491950,Saskatchewan,1923-09-11,92,15,L,1923,SEPTEMBER
71,NYR,165,CAN,180,Adam,8444860,L,Toronto,https://assets.nhle.com/mugs/nhl/19491950/NYR/8444860.png,Doug,19491950,Ontario,1923-09-07,75,19,L,1923,SEPTEMBER
73,NYR,210,CAN,185,Kyle,8447255,C,Dysart,https://assets.nhle.com/mugs/nhl/19491950/NYR/8447255.png,Bill,19491950,Saskatchewan,1924-12-23,95,19,R,1924,DECEMBER
68,NYR,140,CAN,173,Lowe,8447519,C,Winnipeg,https://assets.nhle.com/mugs/nhl/19491950/NYR/8447519.png,Norm,19491950,Manitoba,1928-04-15,64,19,R,1928,APRIL
69,NYR,150,CAN,175,McDonagh,8447743,L,Rouyn,https://assets.nhle.com/mugs/nhl/19491950/NYR/8447743.png,Bill,19491950,Quebec,1928-04-30,68,19,L,1928,APRIL
69,NYR,150,CAN,175,McLeod,8447803,R,Regina,https://assets.nhle.com/mugs/nhl/19491950/NYR/8447803.png,Jackie,19491950,Saskatchewan,1930-04-30,68,14,R,1930,APRIL
72,NYR,189,CAN,183,Poile,8448167,R,Fort William,https://assets.nhle.com/mugs/nhl/19491950/NYR/8448167.png,Bud,19491950,Ontario,1924-02-10,86,14,R,1924,FEBRUARY
70,NYR,165,CAN,178,Smith,8449073,C,Regina,https://assets.nhle.com/mugs/nhl/19491950/NYR/8449073.png,Don,19491950,Saskatchewan,1929-05-04,75,21,L,1929,MAY
71,NYR,160,CAN,180,Webster,8449380,L,Toronto,https://assets.nhle.com/mugs/nhl/19491950/NYR/8449380.png,Chick,19491950,Ontario,1920-11-03,73,21,L,1920,NOVEMBER
71,NYR,190,CAN,180,Kotanen,8447230,D,Port Arthur,https://assets.nhle.com/mugs/nhl/19501951/NYR/8447230.png,Dick,19501951,Ontario,1925-11-18,86,16,R,1925,NOVEMBER
73,NYR,185,CAN,185,Wood,8449601,D,Lethbridge,https://assets.nhle.com/mugs/nhl/19501951/NYR/8449601.png,Bob,19501951,Alberta,1930-07-09,84,4,L,1930,JULY
72,NYR,165,CAN,183,Harrison,8446726,L,Mimico,https://assets.nhle.com/mugs/nhl/19501951/NYR/8446726.png,Ed,19501951,Ontario,1927-07-25,75,17,L,1927,JULY
72,NYR,172,CAN,183,Howe,8446925,R,Saskatoon,https://assets.nhle.com/mugs/nhl/19501951/NYR/8446925.png,Vic,19501951,Saskatchewan,1929-11-02,78,11,R,1929,NOVEMBER
72,NYR,165,CAN,183,Sinclair,8449046,R,Lachine,https://assets.nhle.com/mugs/nhl/19501951/NYR/8449046.png,Reg,19501951,Quebec,1925-03-06,75,21,R,1925,MARCH
71,NYR,180,CAN,180,Toppazzini,8449245,R,Copper Cliff,https://assets.nhle.com/mugs/nhl/19501951/NYR/8449245.png,Zellio,19501951,Ontario,1930-01-05,82,12,R,1930,JANUARY
67,NYR,145,CAN,170,Wylie,8449642,C,Galt,https://assets.nhle.com/mugs/nhl/19501951/NYR/8449642.png,Bill,19501951,Ontario,1928-07-15,66,14,L,1928,JULY
71,NYR,194,CAN,180,Ailsby,8444866,D,Lac Pelletier,https://assets.nhle.com/mugs/nhl/19511952/NYR/8444866.png,Lloyd,19511952,Saskatchewan,1917-05-11,88,17,L,1917,MAY
71,NYR,183,CAN,180,Buller,8445244,D,Montréal,https://assets.nhle.com/mugs/nhl/19511952/NYR/8445244.png,Hy,19511952,Quebec,1926-03-15,83,4,L,1926,MARCH
71,NYR,190,CAN,180,Kraftcheck,8447233,D,Tintern,https://assets.nhle.com/mugs/nhl/19511952/NYR/8447233.png,Steve,19511952,Ontario,1929-03-03,86,6,R,1929,MARCH
71,NYR,180,CAN,180,Martin,8447623,D,Waterloo,https://assets.nhle.com/mugs/nhl/19511952/NYR/8447623.png,Clare,19511952,Ontario,1922-02-25,82,17,R,1922,FEBRUARY
75,NYR,185,GBR,191,Ross,8448458,D,Edinburgh,https://assets.nhle.com/mugs/nhl/19511952/NYR/8448458.png,Jim,19511952,,1926-05-20,84,15,R,1926,MAY
70,NYR,155,GBR,178,Conacher,8445513,C,Motherwell,https://assets.nhle.com/mugs/nhl/19511952/NYR/8445513.png,Jim,19511952,,1921-05-05,70,15,L,1921,MAY
71,NYR,175,CAN,180,Dickenson,8445903,L,Hamilton,https://assets.nhle.com/mugs/nhl/19511952/NYR/8445903.png,Herb,19511952,Ontario,1931-06-11,79,17,L,1931,JUNE
68,NYR,155,CAN,173,Hergesheimer,8446840,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19511952/NYR/8446840.png,Wally,19511952,Manitoba,1927-01-08,70,18,R,1927,JANUARY
72,NYR,160,CAN,183,Ronty,8448446,C,Toronto,https://assets.nhle.com/mugs/nhl/19511952/NYR/8448446.png,Paul,19511952,Ontario,1928-06-12,73,9,L,1928,JUNE
71,NYR,175,CAN,180,Stewart,8449183,L,Fort William,https://assets.nhle.com/mugs/nhl/19511952/NYR/8449183.png,Gaye,19511952,Ontario,1923-06-23,79,16,L,1923,JUNE
75,NYR,185,CAN,191,Stoddard,8449193,R,Stoney Creek,https://assets.nhle.com/mugs/nhl/19511952/NYR/8449193.png,Jack,19511952,Ontario,1926-09-26,84,13,R,1926,SEPTEMBER
71,NYR,166,CAN,180,Anderson,8449803,G,Renfrew,https://assets.nhle.com/mugs/nhl/19511952/NYR/8449803.png,Lorne,19511952,Ontario,1931-07-26,75,1,R,1931,JULY
73,NYR,195,CAN,185,Howell,8446926,D,Hamilton,https://assets.nhle.com/mugs/nhl/19521953/NYR/8446926.png,Harry,19521953,Ontario,1932-12-28,88,3,L,1932,DECEMBER
72,NYR,205,CAN,183,Reise,8448317,D,Stoney Creek,https://assets.nhle.com/mugs/nhl/19521953/NYR/8448317.png,Leo,19521953,Ontario,1922-06-07,93,5,L,1922,JUNE
69,NYR,187,USA,175,Babando,8444992,L,Braeburn,https://assets.nhle.com/mugs/nhl/19521953/NYR/8444992.png,Pete,19521953,Pennsylvania,1925-05-10,85,15,L,1925,MAY
72,NYR,180,CAN,183,Bathgate,8445032,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19521953/NYR/8445032.png,Andy,19521953,Manitoba,1932-08-28,82,9,R,1932,AUGUST
70,NYR,162,CAN,178,Bathgate,8445033,C,Winnipeg,https://assets.nhle.com/mugs/nhl/19521953/NYR/8445033.png,Frank,19521953,Manitoba,1930-02-14,73,16,R,1930,FEBRUARY
70,NYR,160,CAN,178,Burnett,8445287,C,Lachine,https://assets.nhle.com/mugs/nhl/19521953/NYR/8445287.png,Kelly,19521953,Quebec,1926-06-16,73,14,L,1926,JUNE
72,NYR,180,CAN,183,Guidolin,8446655,R,Forks of the Credit,https://assets.nhle.com/mugs/nhl/19521953/NYR/8446655.png,Aldo,19521953,Ontario,1932-06-06,82,12,R,1932,JUNE
70,NYR,165,CAN,178,Haworth,8446748,C,Drummondville,https://assets.nhle.com/mugs/nhl/19521953/NYR/8446748.png,Gordie,19521953,Quebec,1932-02-20,75,12,L,1932,FEBRUARY
75,NYR,175,CAN,191,Kukulowicz,8447243,C,Winnipeg,https://assets.nhle.com/mugs/nhl/19521953/NYR/8447243.png,Aggie,19521953,Manitoba,1933-04-02,79,10,L,1933,APRIL
71,NYR,170,CAN,180,Labadie,8447258,R,St-Francis D'Assisi,https://assets.nhle.com/mugs/nhl/19521953/NYR/8447258.png,Mike,19521953,Quebec,1932-08-17,77,15,R,1932,AUGUST
71,NYR,175,CAN,180,MacIntosh,8447541,R,Selkirk,https://assets.nhle.com/mugs/nhl/19521953/NYR/8447541.png,Ian,19521953,Manitoba,1927-06-10,79,14,R,1927,JUNE
71,NYR,185,CAN,180,Murphy,8447921,L,Hamilton,https://assets.nhle.com/mugs/nhl/19521953/NYR/8447921.png,Ron,19521953,Ontario,1933-04-10,84,15,L,1933,APRIL
71,NYR,180,CAN,180,Prentice,8448191,L,Schumacher,https://assets.nhle.com/mugs/nhl/19521953/NYR/8448191.png,Dean,19521953,Ontario,1932-10-05,82,17,L,1932,OCTOBER
71,NYR,195,CAN,180,Senick,8448971,L,Saskatoon,https://assets.nhle.com/mugs/nhl/19521953/NYR/8448971.png,George,19521953,Saskatchewan,1929-09-16,88,16,L,1929,SEPTEMBER
69,NYR,165,CAN,175,Strain,8449195,L,Kenora,https://assets.nhle.com/mugs/nhl/19521953/NYR/8449195.png,Neil,19521953,Ontario,1926-02-24,75,21,L,1926,FEBRUARY
67,NYR,180,CAN,170,Worsley,8450152,G,Montréal,https://assets.nhle.com/mugs/nhl/19521953/NYR/8450152.png,Gump,19521953,Quebec,1929-05-14,82,1,L,1929,MAY
72,NYR,180,CAN,183,Chrystal,8445465,D,Winnipeg,https://assets.nhle.com/mugs/nhl/19531954/NYR/8445465.png,Bob,19531954,Manitoba,1930-04-03,82,6,L,1930,APRIL
74,NYR,185,USA,188,Irwin,8447022,D,Chicago,https://assets.nhle.com/mugs/nhl/19531954/NYR/8447022.png,Ivan,19531954,Illinois,1927-03-13,84,2,L,1927,MARCH
68,NYR,145,CAN,173,Bentley,8445062,L,Delisle,https://assets.nhle.com/mugs/nhl/19531954/NYR/8445062.png,Doug,19531954,Saskatchewan,1916-09-03,66,14,L,1916,SEPTEMBER
70,NYR,155,CAN,178,Bentley,8445063,C,Delisle,https://assets.nhle.com/mugs/nhl/19531954/NYR/8445063.png,Max,19531954,Saskatchewan,1920-03-01,70,22,L,1920,MARCH
72,NYR,180,CAN,183,Chalmers,8445357,C,Stratford,https://assets.nhle.com/mugs/nhl/19531954/NYR/8445357.png,Chick,19531954,Ontario,1934-01-24,82,10,L,1934,JANUARY
68,NYR,175,CAN,173,Dea,8445855,L,Edmonton,https://assets.nhle.com/mugs/nhl/19531954/NYR/8445855.png,Billy,19531954,Alberta,1933-04-03,79,16,L,1933,APRIL
69,NYR,152,CAN,175,Henry,8446784,L,Quebec City,https://assets.nhle.com/mugs/nhl/19531954/NYR/8446784.png,Camille,19531954,Quebec,1933-01-31,69,21,L,1933,JANUARY
67,NYR,147,CAN,170,Hildebrand,8446859,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19531954/NYR/8446859.png,Ike,19531954,Manitoba,1927-05-27,67,14,R,1927,MAY
70,NYR,172,CAN,178,McCreary,8447717,L,Sundridge,https://assets.nhle.com/mugs/nhl/19531954/NYR/8447717.png,Bill,19531954,Ontario,1934-12-02,78,21,L,1934,DECEMBER
71,NYR,165,CAN,180,Sonmor,8449127,L,Moose Jaw,https://assets.nhle.com/mugs/nhl/19531954/NYR/8449127.png,Glen,19531954,Saskatchewan,1929-04-22,75,16,L,1929,APRIL
71,NYR,189,CAN,180,Bower,8449835,G,Prince Albert,https://assets.nhle.com/mugs/nhl/19531954/NYR/8449835.png,Johnny,19531954,Saskatchewan,1924-11-08,86,1,L,1924,NOVEMBER
73,NYR,195,CAN,185,Fontinato,8446343,D,Guelph,https://assets.nhle.com/mugs/nhl/19541955/NYR/8446343.png,Lou,19541955,Ontario,1932-01-20,88,8,L,1932,JANUARY
72,NYR,180,CAN,183,Gadsby,8446513,D,Calgary,https://assets.nhle.com/mugs/nhl/19541955/NYR/8446513.png,Bill,19541955,Alberta,1927-08-08,82,4,L,1927,AUGUST
72,NYR,185,CAN,183,Howell,8446927,D,Hamilton,https://assets.nhle.com/mugs/nhl/19541955/NYR/8446927.png,Ron,19541955,Ontario,1935-12-04,84,5,L,1935,DECEMBER
68,NYR,155,CAN,173,Bouchard,8445130,R,Letellier,https://assets.nhle.com/mugs/nhl/19541955/NYR/8445130.png,Dick,19541955,Manitoba,1934-12-02,70,21,R,1934,DECEMBER
70,NYR,165,CAN,178,Conacher,8445515,L,Toronto,https://assets.nhle.com/mugs/nhl/19541955/NYR/8445515.png,Pete,19541955,Ontario,1932-07-29,75,16,L,1932,JULY
70,NYR,170,CAN,178,Ezinicki,8446184,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19541955/NYR/8446184.png,Bill,19541955,Manitoba,1924-03-11,77,5,R,1924,MARCH
68,NYR,147,CAN,173,Lewicki,8447474,L,Fort William,https://assets.nhle.com/mugs/nhl/19541955/NYR/8447474.png,Danny,19541955,Ontario,1931-03-12,67,22,L,1931,MARCH
70,NYR,165,CAN,178,Popein,8448177,C,Yorkton,https://assets.nhle.com/mugs/nhl/19541955/NYR/8448177.png,Larry,19541955,Saskatchewan,1930-08-11,75,19,L,1930,AUGUST
69,NYR,165,CAN,175,Bartlett,8445028,L,Verdun,https://assets.nhle.com/mugs/nhl/19551956/NYR/8445028.png,Jimmy,19551956,Quebec,1932-05-27,75,22,L,1932,MAY
73,NYR,195,CAN,185,Creighton,8445805,C,Port Arthur,https://assets.nhle.com/mugs/nhl/19551956/NYR/8445805.png,Dave,19551956,Ontario,1930-06-24,88,16,L,1930,JUNE
69,NYR,165,CAN,175,Gendron,8446577,L,Montréal,https://assets.nhle.com/mugs/nhl/19551956/NYR/8446577.png,Jean-Guy,19551956,Quebec,1934-08-30,75,10,L,1934,AUGUST
69,NYR,180,CAN,175,Hebenton,8446760,R,Winnipeg,https://assets.nhle.com/mugs/nhl/19551956/NYR/8446760.png,Andy,19551956,Manitoba,1929-10-03,82,12,L,1929,OCTOBER
71,NYR,185,CAN,180,Horvath,8446918,C,Port Colborne,https://assets.nhle.com/mugs/nhl/19551956/NYR/8446918.png,Bronco,19551956,Ontario,1930-03-12,84,11,L,1930,MARCH
70,NYR,164,CAN,178,Bell,8449816,G,Portage la Prairie,https://assets.nhle.com/mugs/nhl/19551956/NYR/8449816.png,Gordie,19551956,Manitoba,1925-03-13,74,1,L,1925,MARCH
74,NYR,222,CAN,188,Cahan,8445305,D,Fort William,https://assets.nhle.com/mugs/nhl/19561957/NYR/8445305.png,Larry,19561957,Ontario,1933-12-25,101,5,R,1933,DECEMBER
67,NYR,137,CAN,170,Cline,8445499,R,Massawippi,https://assets.nhle.com/mugs/nhl/19561957/NYR/8445499.png,Bruce,19561957,Quebec,1931-11-14,62,6,R,1931,NOVEMBER
71,NYR,165,USA,180,Foley,8446335,R,Ware,https://assets.nhle.com/mugs/nhl/19561957/NYR/8446335.png,Gerry,19561957,Massachusetts,1932-09-22,75,18,R,1932,SEPTEMBER
71,NYR,160,CAN,180,MacDonald,8447537,L,Sydney,https://assets.nhle.com/mugs/nhl/19561957/NYR/8447537.png,Parker,19561957,Nova Scotia,1933-06-14,73,14,L,1933,JUNE
71,NYR,155,CAN,180,Sullivan,8449203,C,Peterborough,https://assets.nhle.com/mugs/nhl/19561957/NYR/8449203.png,Red,19561957,Ontario,1929-12-24,70,7,L,1929,DECEMBER
74,NYR,190,CAN,188,Ciesla,8445468,C,St. Catharines,https://assets.nhle.com/mugs/nhl/19571958/NYR/8445468.png,Hank,19571958,Ontario,1934-10-15,86,15,L,1934,OCTOBER
